Date,trapVisitID,subSiteName,turbidity,waterVel,dissolvedOxygen,waterDepth,Environmental.comments
2018-05-09,1550,North Channel 8.1,1.289999962,1.25999999,6.409999847,235,
2018-05-14,1551,North Channel 8.1,,1.340000033,7.940000057,250,
2018-05-14,1552,North Channel 8.1,1.220000029,1.220000029,8.470000267,245,
2018-05-15,1555,North Channel 8.1,1.49000001,1.320000052,8.199999809,238,
2018-05-16,1557,North Channel 8.1,1.75,1.00999999,8.239999771,240,
2018-05-17,1560,North Channel 8.1,1.669999957,1.24000001,7.5,235,
2018-05-20,1561,North Channel 8.1,,1.320000052,7.28000021,242,
2018-05-21,1563,North Channel 8.1,1.149999976,1.149999976,7.860000134,235,
2018-05-22,1564,North Channel 8.1,1.549999952,1.230000019,7.730000019,241,
2019-01-09,1567,North Channel 8.1,,1.179999948,,243,Dissolved Oxygen not recorded (meter not calibrated)
2019-01-10,1570,North Channel 8.1,2.75999999,1.429999948,9.729999542,244,
2019-01-11,1572,North Channel 8.1,1.639999986,1.289999962,8.600000381,247,
2019-01-13,1574,North Channel 8.1,,1.429999948,9.069999695,239,
2019-01-14,1575,North Channel 8.1,1.519999981,1.139999986,8.68999958,250,
2019-01-15,1578,North Channel 8.1,1.570000052,1.370000005,8.930000305,240,
2019-01-16,1579,North Channel 8.1,2.460000038,1.419999957,8.550000191,251,
2019-01-18,1582,North Channel 8.1,,1.210000038,9.159999847,245,
2019-01-19,1583,North Channel 8.1,8.590000153,0.75,8.420000076,250,
2019-01-20,1584,North Channel 8.1,4.659999847,0.360000014,8.359999657,296,
2019-01-24,1590,North Channel 8.1,,0.300000012,8.550000191,270,
2019-01-25,1592,North Channel 8.1,3.640000105,0.980000019,7.980000019,243,
2019-01-26,1594,North Channel 8.1,3.220000029,1.330000043,9.18999958,232,
2019-01-27,1595,North Channel 8.1,3.950000048,1.460000038,8.970000267,235,
2019-01-28,1596,North Channel 8.1,2.980000019,1.399999976,9,237,
2019-01-29,1600,North Channel 8.1,2.369999886,1.539999962,8.569999695,230,D.O. recorded as percent saturation of 74.5%. Conversion to mg/L at 9.7 C returned a value of 8.57 mg/L.
2019-01-30,1602,North Channel 8.1,3.970000029,1.600000024,7.5,234,
2019-01-31,1605,North Channel 8.1,2.75999999,1.379999995,8.420000076,233,
2019-02-01,1606,North Channel 8.1,3.160000086,1.360000014,8.729999542,233,
2019-02-04,1607,North Channel 8.1,,1.460000038,9.390000343,246,
2019-02-05,1608,North Channel 8.1,4.510000229,1.409999967,8.960000038,240,
2019-02-06,1614,North Channel 8.1,5.619999886,0.930000007,9.109999657,268,
2019-02-21,1615,North Channel 8.1,,0.660000026,10.02999973,,River too deep to measure depth (300+ cm)
2019-02-22,1616,North Channel 8.1,4.940000057,0.850000024,9.75,,River too deep to measure depth (300+ cm)
2019-02-23,1617,North Channel 8.1,6.25,1.100000024,8.890000343,295,
2019-02-24,1618,North Channel 8.1,5.599999905,0.889999986,10.13000011,285,
2019-02-25,1623,North Channel 8.1,5.960000038,1.110000014,9.739999771,275,
2019-03-12,1625,North Channel 8.1,,0.720000029,10.34000015,,River too deep to measure (300 + cm)
2019-03-13,1628,North Channel 8.1,4.929999828,0.519999981,9.539999962,,River too deep to measure (300 + cm)
2019-03-14,1629,North Channel 8.1,4.21999979,0.589999974,9.180000305,,River too deep to measure (300 + cm)
2019-03-15,1631,North Channel 8.1,3.079999924,0.569999993,9.43999958,,River too deep to measure (300 + cm)
2019-03-16,1633,North Channel 8.1,4.199999809,0.479999989,8.569999695,,River too deep to measure (300 + cm)
2019-03-17,1635,North Channel 8.1,3.230000019,0.50999999,8.899999619,,River too deep to measure (300 + cm)
2019-03-18,1636,North Channel 8.1,4.440000057,0.469999999,9.020000458,,River too deep to measure (300 + cm)
2019-03-19,1639,North Channel 8.1,3.140000105,0.449999988,9.319999695,295,
2019-03-20,1643,North Channel 8.1,3.720000029,0.600000024,8.069999695,292,
2019-03-21,1644,North Channel 8.1,3.849999905,0.720000029,8.880000114,280,
2019-03-22,1646,North Channel 8.1,2.950000048,0.730000019,9.06000042,265,
2019-03-23,1648,North Channel 8.1,5.849999905,0.709999979,9.050000191,280,
2019-03-24,1649,North Channel 8.1,3.769999981,0.720000029,9.329999924,292,
2019-03-25,1650,North Channel 8.1,3.180000067,0.769999981,8.710000038,286,
2019-03-26,1651,North Channel 8.1,3.25,0.850000024,8.350000381,,River too deep to measure (300 + cm)
2019-03-27,1656,North Channel 8.1,2.279999971,0.74000001,8.670000076,297,
2019-03-28,1658,North Channel 8.1,2.450000048,0.479999989,8.800000191,300,
2019-03-29,1660,North Channel 8.1,2.460000038,0.379999995,9.050000191,,River too deep to measure (300 + cm)
2019-03-30,1662,North Channel 8.1,2.470000029,0.419999987,9.010000229,,River too deep to measure (300 + cm)
2019-03-31,1664,North Channel 8.1,2.00999999,0.50999999,7.179999828,305,
2019-04-01,1665,North Channel 8.1,2.700000048,0.579999983,8.600000381,,River too deep to measure (300 + cm)
2019-04-02,1671,North Channel 8.1,3.170000076,0.529999971,9.130000114,302,
2019-04-03,1672,North Channel 8.1,1.379999995,0.460000008,8.56000042,300,
2019-04-04,1673,North Channel 8.1,1.639999986,0.430000007,8.119999886,,River too deep to measure (300 + cm)
2019-04-06,1675,North Channel 8.1,,,9.43999958,,River too deep to measure (300 + cm)
2019-04-07,1676,North Channel 8.1,1.75,0.610000014,9.020000458,,River too deep to measure (300 + cm)
2019-04-08,1677,North Channel 8.1,2.309999943,0.689999998,8.779999733,,River too deep to measure (300 + cm)
2019-04-09,1681,North Channel 8.1,2.299999952,0.689999998,8.920000076,,River too deep to measure (300 + cm)
2019-04-10,1682,North Channel 8.1,2.210000038,0.829999983,8.279999733,,River too deep to measure (300 + cm)
2019-04-11,1683,North Channel 8.1,2.329999924,0.610000014,8.659999847,,River too deep to measure (300 + cm)
2019-04-12,1687,North Channel 8.1,1.840000033,0.720000029,8.819999695,,River too deep to measure (300 + cm)
2019-04-13,1688,North Channel 8.1,1.75999999,0.699999988,8.619999886,,River too deep to measure (300 + cm)
2019-04-14,1691,North Channel 8.1,2.369999886,0.779999971,8.390000343,,River too deep to measure (300 + cm)
2019-04-15,1692,North Channel 8.1,1.779999971,0.620000005,8.609999657,,River too deep to measure (300 + cm)
2019-04-16,1695,North Channel 8.1,1.909999967,0.839999974,8.760000229,,River too deep to measure (300 + cm)
2019-04-17,1696,North Channel 8.1,1.600000024,0.639999986,8.079999924,,River too deep to measure (300 + cm)
2019-04-18,1699,North Channel 8.1,2.410000086,0.670000017,7.920000076,,River too deep to measure (300 + cm)
2019-04-19,1701,North Channel 8.1,1.679999948,0.589999974,8.510000229,,River too deep to measure (300 + cm)
2019-04-20,1702,North Channel 8.1,1.970000029,0.649999976,8.020000458,,River too deep to measure (300 + cm)
2019-04-21,1703,North Channel 8.1,1.940000057,0.629999995,8.800000191,292,
2019-04-22,1704,North Channel 8.1,1.970000029,0.870000005,8.550000191,270,
2019-04-23,1709,North Channel 8.1,1.210000038,0.980000019,7.940000057,295,
2019-04-24,1711,North Channel 8.1,1.179999948,1.090000033,8.380000114,285,
2019-04-25,1713,North Channel 8.1,1,1.080000043,8.579999924,263,
2019-04-26,1715,North Channel 8.1,1.460000038,1.00999999,8.460000038,265,
2019-04-29,1716,North Channel 8.1,,1.059999943,9.289999962,299,
2019-04-30,1718,North Channel 8.1,1.330000043,1.210000038,8.31000042,300,
2020-01-07,1719,North Channel 8.1,,1.100000024,,215,D.O. meter not calibrated so no value taken
2020-01-08,1720,North Channel 8.1,1.679999948,1.00999999,10.57999992,214,
2020-01-09,1721,North Channel 8.1,1.799999952,1.100000024,10.55000019,216,
2020-01-10,1722,North Channel 8.1,1.580000043,1.230000019,10.47999954,214,
2020-01-12,1723,North Channel 8.1,,1.299999952,11.23999977,216,D.O. and Temperature measured from live well
2020-01-13,1729,North Channel 8.1,1.529999971,1.210000038,9.779999733,218,
2020-01-14,1731,North Channel 8.1,1.090000033,1.139999986,10.30000019,,Depth recording innacurate (114cm)
2020-01-15,1732,North Channel 8.1,1.309999943,1.25,10.60999966,206,
2020-01-16,1735,North Channel 8.1,1.230000019,1.129999995,10.10999966,209,
2020-01-17,1743,North Channel 8.1,1.399999976,,10.52999973,202,
2020-01-18,1741,North Channel 8.1,1.299999952,1.149999976,10.38000011,206,
2020-01-19,1744,North Channel 8.1,0.920000017,1.210000038,10.11999989,,
2020-01-20,1745,North Channel 8.1,1.169999957,,10.19999981,204,
2020-01-21,1746,North Channel 8.1,0.850000024,1.220000029,10.21000004,206,
2020-01-22,1747,North Channel 8.1,1.24000001,1.289999962,9.569999695,207,
2020-01-23,1748,North Channel 8.1,1.200000048,1.340000033,10.27000046,211,
2020-01-24,1749,North Channel 8.1,0.889999986,1.129999995,9.979999542,209,
2020-01-25,1750,North Channel 8.1,0.839999974,1.24000001,9.850000381,203,
2020-01-26,1751,North Channel 8.1,1.529999971,1.320000052,9.340000153,205,
2020-01-27,1752,North Channel 8.1,1.00999999,1.190000057,10.23999977,204,
2020-01-28,1757,North Channel 8.1,0.930000007,1.269999981,10.02000046,204,
2020-01-29,1759,North Channel 8.1,1.059999943,1.419999957,9.970000267,207,
2020-01-30,1761,North Channel 8.1,1.159999967,1.279999971,9.5,211,
2020-01-31,1762,North Channel 8.1,1.100000024,1.309999943,9.960000038,194,
2020-02-01,1763,North Channel 8.1,1.110000014,1.279999971,9.859999657,208,
2020-02-02,1764,North Channel 8.1,0.469999999,1.059999943,10.01000023,214,
2020-02-03,1765,North Channel 8.1,0.819999993,1.309999943,9.300000191,230,
2020-02-04,1766,North Channel 8.1,0.569999993,1.320000052,10.18000031,204,
2020-02-05,1767,North Channel 8.1,0.560000002,,10.60000038,211,Velocimeter is broken. No velocity recorded
2020-02-06,1768,North Channel 8.1,0.790000021,,10.52999973,207,Velocimeter broken. No velocity recorded
2020-02-07,1769,North Channel 8.1,0.75,1.399999976,10.40999985,206,
2020-02-08,1770,North Channel 8.1,0.939999998,1.200000048,10.35999966,212,
2020-02-09,1771,North Channel 8.1,1.700000048,1,9.31000042,211,
2020-02-10,1772,North Channel 8.1,0.550000012,1.200000048,10.52000046,209,
2020-02-11,1773,North Channel 8.1,1.440000057,1.200000048,10.68000031,211,
2020-02-12,1787,North Channel 8.1,0.939999998,1.399999976,10.38000011,214,
2020-02-13,1788,North Channel 8.1,0.920000017,1.200000048,10.38000011,215,
2020-02-14,1789,North Channel 8.1,0.75999999,1.200000048,10.36999989,213,
2020-02-15,1790,North Channel 8.1,0.910000026,1.200000048,10.40999985,210,
2020-02-16,1791,North Channel 8.1,2.099999905,1.299999952,10.27999973,208,
2020-02-17,1792,North Channel 8.1,1.389999986,,10.52000046,211,
2020-02-18,1793,North Channel 8.1,1.350000024,1.100000024,10,210,
2020-02-19,1802,North Channel 8.1,0.790000021,1.100000024,10.69999981,209,
2020-02-23,1808,North Channel 8.1,,1.200000048,10.5,214,
2020-02-24,1805,North Channel 8.1,0.810000002,1.299999952,10.39999962,216,
2020-02-25,1804,North Channel 8.1,1.379999995,1.200000048,10.23999977,221,
2020-02-26,1807,North Channel 8.1,1.139999986,1.100000024,10.27999973,215,
2020-02-27,1806,North Channel 8.1,1.230000019,1.200000048,10.52999973,215,
2020-02-28,1814,North Channel 8.1,1.220000029,1.159999967,10.18999958,218,
2020-02-29,1816,North Channel 8.1,0.870000005,1.299999952,11.27000046,221,
2020-03-01,1818,North Channel 8.1,1.330000043,1.299999952,11.42000008,215,
2020-03-02,1817,North Channel 8.1,0.899999976,1.200000048,10.21000004,216,
2020-03-03,1819,North Channel 8.1,0.970000029,1.299999952,10.55000019,225,
2020-03-04,1820,North Channel 8.1,1.330000043,1.5,10.40999985,218,
2020-03-05,1821,North Channel 8.1,1.120000005,1.299999952,10.14000034,218,
2020-03-06,1822,North Channel 8.1,1.139999986,1.200000048,9.899999619,,
2020-03-07,1823,North Channel 8.1,0.980000019,1.399999976,11.22999954,207,
2020-03-08,1824,North Channel 8.1,0.939999998,1.399999976,10.96000004,216,
2020-03-09,1825,North Channel 8.1,0.800000012,1.100000024,10.60000038,213,
2020-03-10,1826,North Channel 8.1,0.870000005,1.200000048,11,213,
2020-03-11,1839,North Channel 8.1,1.179999948,1.299999952,10.71000004,220,
2020-03-12,1840,North Channel 8.1,0.829999983,1.299999952,11.43000031,224,
2020-03-12,1973,North Channel 8.1,,1.299999952,11.43000031,203,
2020-03-13,1841,North Channel 8.1,0.959999979,1.399999976,9.659999847,203,
2020-03-14,1842,North Channel 8.1,1.029999971,1.200000048,11.14999962,201,
2020-03-15,1843,North Channel 8.1,1.080000043,1.399999976,10.02000046,202,
2020-03-16,1844,North Channel 8.1,1.830000043,1.299999952,10.17000008,203,
2020-03-17,1845,North Channel 8.1,0.810000002,1.200000048,10.69999981,197,
2020-03-18,1850,North Channel 8.1,1.330000043,1.200000048,10.11999989,200,
2020-03-19,1851,North Channel 8.1,1.159999967,1.200000048,10.38000011,210,
2020-03-20,1852,North Channel 8.1,1.49000001,1.399999976,11.64999962,196,
2020-03-21,1853,North Channel 8.1,1.210000038,1.299999952,10.17000008,190,
2020-03-22,1854,North Channel 8.1,1.600000024,1.200000048,9.670000076,198,
2020-03-23,1855,North Channel 8.1,0.560000002,1.299999952,9.75,192,
2020-03-24,1856,North Channel 8.1,0.800000012,1.399999976,10.43000031,200,
2020-03-25,1857,North Channel 8.1,1.200000048,1.399999976,10,202,
2020-03-26,1972,North Channel 8.1,1,1.399999976,10.42000008,201,
2020-03-27,1868,North Channel 8.1,0.75,1.399999976,10.14999962,201,
2020-03-28,1869,North Channel 8.1,0.660000026,1.299999952,10,193,
2020-03-29,1870,North Channel 8.1,1.610000014,1,10.30000019,196,
2020-03-30,1871,North Channel 8.1,1.409999967,1.299999952,10.01000023,201,
2020-03-31,1872,North Channel 8.1,0.769999981,1.399999976,10.18999958,204,
2020-04-11,1885,North Channel 8.1,,,9.789999962,197,
2020-04-12,1886,North Channel 8.1,1.779999971,1.200000048,9.600000381,195,
2020-04-13,1887,North Channel 8.1,1.539999962,1.5,9.630000114,197,
2020-04-14,1888,North Channel 8.1,1.210000038,1.200000048,11.21000004,195,
2020-04-15,1889,North Channel 8.1,1.50999999,1.200000048,9.460000038,198,
2020-04-16,1890,North Channel 8.1,1.039999962,1.299999952,9.949999809,207,
2020-04-17,1891,North Channel 8.1,0.959999979,1.200000048,9.300000191,197,
2020-04-18,1894,North Channel 8.1,1.480000019,1.299999952,9.619999886,201,
2020-04-19,1895,North Channel 8.1,0.829999983,1.299999952,9.300000191,200,
2020-04-20,1896,North Channel 8.1,1.710000038,1.5,9.260000229,206,
2020-04-21,1897,North Channel 8.1,1.559999943,1.200000048,9,201,
2020-04-22,1902,North Channel 8.1,1.49000001,1.5,9.739999771,196,
2020-04-25,1907,North Channel 8.1,,1.299999952,9.319999695,188,
2020-04-26,1908,North Channel 8.1,1.24000001,1.299999952,8.640000343,195,
2020-04-27,1911,North Channel 8.1,1.5,1.200000048,8.319999695,201,
2020-04-28,1912,North Channel 8.1,1.070000052,1.299999952,8.399999619,195,
2020-04-29,1913,North Channel 8.1,1.879999995,1.100000024,,188,
2020-04-30,1914,North Channel 8.1,1.129999995,1.299999952,,195,D.O. number inaccurate. Needs to be recalibrated
2020-05-01,1915,North Channel 8.1,0.860000014,1.200000048,,205,D.O. inaccurate. Needs to be recalibrated
2020-05-01,1976,North Channel 8.1,,1.200000048,,186,
2020-05-02,1922,North Channel 8.1,1.210000038,1.399999976,,189,
2020-05-03,1923,North Channel 8.1,2.289999962,1,8.850000381,186,
2020-05-04,1925,North Channel 8.1,1.600000024,,9.520000458,187,
2020-05-05,1927,North Channel 8.1,1.49000001,1.100000024,9.720000267,193,
2020-05-06,1930,North Channel 8.1,1.100000024,1.200000048,9.130000114,190,
2020-05-11,1931,North Channel 8.1,,1.299999952,,188,"YSI with Mark-Recapture hatchery pick-up crew.

Moved ~4ft back into the current from resting place when cones were raised"
2020-05-12,1932,North Channel 8.1,1.299999952,1.100000024,8.930000305,186,
2020-05-13,1933,North Channel 8.1,1.909999967,1.299999952,9.25,189,
2020-05-14,1937,North Channel 8.1,2,1.200000048,9.130000114,195,
2020-05-15,1939,North Channel 8.1,2.609999895,1.200000048,9.329999924,199,
2020-05-18,1940,North Channel 8.1,,1.299999952,9.619999886,200,
2020-05-19,1943,North Channel 8.1,0.519999981,1.399999976,9.109999657,200,
2020-05-20,1945,North Channel 8.1,1.00999999,1.399999976,9.659999847,198,
2020-05-21,1947,North Channel 8.1,2.519999981,1.299999952,9.220000267,189,
2020-06-01,1954,North Channel 8.1,,1.299999952,9.470000267,177,
2020-06-02,1957,North Channel 8.1,1.629999995,1.399999976,9.050000191,178,
2020-06-02,1958,North Channel 8.1,,1.399999976,9.050000191,178,
2020-06-03,1959,North Channel 8.1,1.230000019,1.399999976,8.899999619,,"Depth rod was lost on previous day, so depth was not recorded. A replacement will be made to record depth tomorrow (06/04/2020)"
2020-06-04,1963,North Channel 8.1,1.450000048,1.299999952,8.649999619,178,
2020-06-05,1964,North Channel 8.1,1.129999995,1.200000048,8.93999958,182,
2020-06-08,1961,North Channel 8.1,,1.200000048,9.869999886,186,
2020-06-09,1962,North Channel 8.1,1.460000038,1.299999952,9.119999886,190,
2021-01-11,1977,North Channel 8.1,,1.299999952,,123,
2021-01-12,1978,North Channel 8.1,1.789999962,1.100000024,,150,Forgot to take YSI Readings and DO measurements
2021-01-13,1981,North Channel 8.1,0.699999988,1.200000048,,150,YSI needs recalibration. DO was not recorded.
2021-01-14,1983,North Channel 8.1,1.440000057,1.299999952,,160,YSI needs recalibration. DO is inaccurate.
2021-01-15,1985,North Channel 8.1,0.550000012,1.299999952,11.76000023,155,
2021-01-16,1987,North Channel 8.1,0.50999999,1.5,11.68000031,154,
2021-01-17,1989,North Channel 8.1,0.75,1.299999952,10.57999992,158,
2021-01-18,1990,North Channel 8.1,0.889999986,1.399999976,10.80000019,164,
2021-01-19,1991,North Channel 8.1,1.769999981,1.299999952,11.43000031,164,
2021-01-20,1995,North Channel 8.1,0.569999993,1.200000048,11.43999958,153,
2021-01-21,1997,North Channel 8.1,1.409999967,1.200000048,11.26000023,153,
2021-01-22,1999,North Channel 8.1,0.439999998,1,11.28999996,157,
2021-01-23,2002,North Channel 8.1,0.99000001,1,11.60999966,155,
2021-01-24,2003,North Channel 8.1,0.479999989,1.200000048,11.30000019,155,
2021-01-25,2004,North Channel 8.1,0.769999981,1.200000048,11,155,
2021-01-26,2007,North Channel 8.1,0.540000021,1.399999976,11.35999966,157,
2021-01-27,2009,North Channel 8.1,3.660000086,1.299999952,12.52000046,156,
2021-01-28,2011,North Channel 8.1,,,10.84000015,170,Forgot velocimeter no reading
2021-01-29,2012,North Channel 8.1,2.279999971,1.200000048,11.47000027,158,
2021-01-30,2015,North Channel 8.1,1.320000052,1.100000024,11.06999969,163,
2021-01-31,2017,North Channel 8.1,1.879999995,1.299999952,11.60999966,155,
2021-02-01,2018,North Channel 8.1,1.700000048,1.299999952,10.19999981,160,
2021-02-02,2021,North Channel 8.1,1.789999962,1.100000024,10.64999962,153,
2021-02-03,2023,North Channel 8.1,1.850000024,0.699999988,10.72000027,155,
2021-02-04,2025,North Channel 8.1,1.539999962,1,12.22000027,162,
2021-02-05,2027,North Channel 8.1,1.789999962,1.299999952,10.60999966,161,
2021-02-05,2028,North Channel 8.1,,1.299999952,10.60999966,160,
2021-02-06,2030,North Channel 8.1,1.179999948,1.100000024,10.81999969,155,
2021-02-07,2032,North Channel 8.1,1.799999952,1.299999952,10.64999962,155,
2021-02-08,2034,North Channel 8.1,1.5,1.299999952,10.89999962,154,
2021-02-09,2035,North Channel 8.1,1.470000029,1.299999952,10.81000042,154,
2021-02-10,2038,North Channel 8.1,1.370000005,1,10.67000008,155,
2021-02-14,2040,North Channel 8.1,,1.600000024,10.76000023,122,
2021-02-15,2041,North Channel 8.1,0.839999974,1.299999952,10.47999954,138,
2021-02-16,2044,North Channel 8.1,1,1.299999952,9.649999619,133,
2021-02-17,2048,North Channel 8.1,1.429999948,1.299999952,12.09000015,133,
2021-02-18,2049,North Channel 8.1,0.569999993,1.100000024,11.28999996,132,
2021-02-19,2050,North Channel 8.1,0.649999976,1.200000048,11.21000004,131,
2021-02-20,2052,North Channel 8.1,1.070000052,1.100000024,12.22999954,137,
2021-02-21,2054,North Channel 8.1,0.569999993,1.299999952,10.02000046,135,
2021-02-22,2056,North Channel 8.1,1.139999986,1.299999952,10.46000004,142,
2021-02-23,2057,North Channel 8.1,0.889999986,1.299999952,9.279999733,142,
2021-02-24,2060,North Channel 8.1,0.949999988,1.200000048,12.02000046,132,
2021-02-25,2062,North Channel 8.1,1.129999995,1.200000048,10.89000034,130,
2021-02-26,2064,North Channel 8.1,0.439999998,1.299999952,12.56999969,138,
2021-02-27,2066,North Channel 8.1,0.310000002,1.299999952,10.64000034,133,
2021-02-28,2068,North Channel 8.1,1.120000005,1.299999952,10.84000015,125,
2021-03-01,2070,North Channel 8.1,0.230000004,1.299999952,10.32999992,140,
2021-03-02,2072,North Channel 8.1,0.629999995,1.200000048,10.31000042,133,
2021-03-03,2074,North Channel 8.1,1.24000001,1,11.26000023,137,
2021-03-04,2076,North Channel 8.1,0.939999998,0.800000012,11.48999977,143,
2021-03-05,2078,North Channel 8.1,0.419999987,1.299999952,11.31999969,141,
2021-03-06,2081,North Channel 8.1,0.920000017,1.100000024,11.85999966,136,
2021-03-07,2082,North Channel 8.1,0.920000017,1.399999976,10.35999966,137,
2021-03-08,2083,North Channel 8.1,0.709999979,1.299999952,10.40999985,141,
2021-03-09,2084,North Channel 8.1,,1.399999976,9.949999809,148,
2021-03-10,2088,North Channel 8.1,1.389999986,1.299999952,10.46000004,140,
2021-03-13,2091,North Channel 8.1,,1.299999952,11.19999981,200,
2021-03-14,2092,North Channel 8.1,1.149999976,1.100000024,11.03999996,197,
2021-03-15,2093,North Channel 8.1,1.75999999,1.600000024,9.220000267,190,
2021-03-16,2096,North Channel 8.1,0.689999998,1.600000024,11.14999962,182,
2021-03-17,2098,North Channel 8.1,1.360000014,1.299999952,10.65999985,193,
2021-03-18,2100,North Channel 8.1,0.280000001,1.100000024,10.22999954,135,
2021-03-19,2103,North Channel 8.1,,1.100000024,11.14000034,154,
2021-03-19,2102,North Channel 8.1,0.579999983,1.200000048,10.25,185,
2021-03-20,2106,North Channel 8.1,0.589999974,1.100000024,10.48999977,152,
2021-03-21,2109,North Channel 8.1,0.649999976,1.100000024,10.97999954,152,
2021-03-22,2110,North Channel 8.1,0.02,1.200000048,9.390000343,148,
2021-03-23,2111,North Channel 8.1,0.280000001,1.399999976,9.819999695,155,
2021-03-24,2115,North Channel 8.1,0.600000024,1.100000024,9.010000229,154,
2021-03-25,2117,North Channel 8.1,0.5,1,10.84000015,156,
2021-03-27,2121,North Channel 8.1,1.370000005,1.200000048,10.97000027,153,
2021-03-28,2123,North Channel 8.1,0.860000014,1.100000024,10.09000015,152,
2021-03-29,2124,North Channel 8.1,0.479999989,1.399999976,9.800000191,151,
2021-03-30,2127,North Channel 8.1,2.940000057,1.299999952,10.09000015,149,
2021-03-31,2130,North Channel 8.1,0.239999995,1.399999976,9.340000153,155,
2021-04-01,2131,North Channel 8.1,0.829999983,1.399999976,10.27999973,164,
2021-04-02,2133,North Channel 8.1,1.350000024,1.200000048,10.68999958,162,
2021-04-03,2135,North Channel 8.1,1.909999967,1.600000024,10.67000008,164,
2021-04-04,2137,North Channel 8.1,1.190000057,1.299999952,10.19999981,164,DO might need recalibrating or a new membrane
2021-04-05,2138,North Channel 8.1,0.649999976,1.399999976,10.06999969,189,
2021-04-06,2139,North Channel 8.1,1.330000043,1.600000024,10.01000023,181,
2021-04-07,2143,North Channel 8.1,1.460000038,1.600000024,10.19999981,178,
2021-04-08,2145,North Channel 8.1,1.75,1,9.920000076,190,
2021-04-09,2147,North Channel 8.1,1.409999967,1.200000048,8.600000381,193,
2021-04-10,2149,North Channel 8.1,0.389999986,1.299999952,9.949999809,196,
2021-04-11,2151,North Channel 8.1,0.239999995,1.600000024,10.39000034,179,
2021-04-12,2152,North Channel 8.1,0.610000014,1.600000024,10.30000019,183,
2021-04-13,2155,North Channel 8.1,0.629999995,1.399999976,9.659999847,191,
2021-04-14,2157,North Channel 8.1,0.689999998,1.399999976,10.55000019,192,
2021-04-15,2160,North Channel 8.1,1.700000048,1.200000048,9.659999847,194,
2021-04-16,2161,North Channel 8.1,0.560000002,1.100000024,9.899999619,186,
2021-04-17,2163,North Channel 8.1,1.75,1.200000048,9.380000114,192,
2021-04-18,2165,North Channel 8.1,2.460000038,1.399999976,8.710000038,182,
2021-04-19,2167,North Channel 8.1,1.129999995,1.5,9.319999695,182,
2021-04-20,2168,North Channel 8.1,0.790000021,1.200000048,9.050000191,181,
2021-04-21,2172,North Channel 8.1,,1.399999976,9.130000114,182,
2021-04-21,2171,North Channel 8.1,1.149999976,1.100000024,9.130000114,189,
2021-04-22,2175,North Channel 8.1,1.769999981,1.200000048,9.050000191,185,
2021-04-23,2177,North Channel 8.1,1.480000019,1.399999976,9.289999962,195,
2021-04-24,2179,North Channel 8.1,0.129999995,1.200000048,8.859999657,190,
2021-04-25,2182,North Channel 8.1,1.570000052,0.699999988,8.350000381,167,
2021-04-26,2183,North Channel 8.1,1.409999967,,8.819999695,159,"Swap CAS and LAR meters

Velocimeter not reading correctly"
2021-04-27,2184,North Channel 8.1,0.810000002,0.899999976,8.420000076,154,
2021-04-28,2187,North Channel 8.1,0.649999976,1,8.529999733,165,DO meter malfunction
2021-04-29,2189,North Channel 8.1,0.720000029,1,,165,YSI was recalibrated this morning and is still reading low (8.00mg/L): more troubleshooting
2021-04-30,2191,North Channel 8.1,0.829999983,0.899999976,,172,"4.5  mg/l on the DO reading, YSI is not working correctly"
2021-05-01,2193,North Channel 8.1,0.670000017,1,,171,YSI malfunctioning.
2021-05-04,2199,North Channel 8.1,1.559999943,1.100000024,8.510000229,163,
2021-05-05,2201,North Channel 8.1,1.330000043,0.899999976,8.600000381,165,Both velocity meters aren't functioning properly.
2021-05-06,2203,North Channel 8.1,1.600000024,1.200000048,8.539999962,173,
2021-05-07,2205,North Channel 8.1,0.720000029,1.100000024,9.18999958,173,
2021-05-10,2207,North Channel 8.1,,,9.979999542,152,Velocimeter not working properly
2021-05-11,2210,North Channel 8.1,1.159999967,,8.850000381,154,Velocimeter malfunctioning
2021-05-12,2211,North Channel 8.1,0.769999981,1.299999952,8.630000114,161,
2021-05-13,2213,North Channel 8.1,2.440000057,0.699999988,8.159999847,165,velocimeter seems to be reading low.
2021-05-14,2215,North Channel 8.1,0.75,1,8.289999962,151,
2021-05-17,2218,North Channel 8.1,,1,9.25,113,
2021-05-18,2220,North Channel 8.1,2.00999999,1.299999952,9.489999771,119,
2021-05-19,2223,North Channel 8.1,1.409999967,0.899999976,8.159999847,126,
2021-05-20,2224,North Channel 8.1,1.860000014,0.800000012,7.920000076,130,DO reading inaccurate
2021-05-21,2226,North Channel 8.1,2.150000095,1.200000048,11.32999992,139,
2021-05-24,2228,North Channel 8.1,,0.699999988,9.210000038,129,
2021-05-25,2230,North Channel 8.1,0.709999979,1,7.960000038,130,
2021-05-26,2232,North Channel 8.1,2.519999981,0.899999976,7.909999847,130,
2021-05-27,2234,North Channel 8.1,1.129999995,1.100000024,8.329999924,132,
2021-05-28,2236,North Channel 8.1,1.980000019,0.800000012,8.069999695,137,
2021-06-01,2238,North Channel 8.1,,,8.109999657,128,Velocity meter not working.
2021-06-02,2240,North Channel 8.1,1.960000038,,7.849999905,133,Velocimeter not working.
2021-06-03,2242,North Channel 8.1,1.080000043,1,8.359999657,142,"Velocity meter fluctuating, but primarily (0.8-1.3)"
